poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
78843,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/26/22,4/27/22,,"",,155012,1331,rv,,rv,,4/27/22 19:36,"",https://docs.cdn.yougov.com/6tarkt5kkk/econoplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,39.0,
78857,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,,4/19/22,4/27/22,,"",,155088,800,lv,,lv,,4/28/22 15:09,"",https://thefederalist.com/2022/04/28/republicans-jump-to-10-point-lead-in-generic-ballot-test-new-fdrlst-susquehanna-poll-shows/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,49.0,
78856,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,,4/25/22,4/26/22,,"",,155067,1000,rv,,rv,,4/28/22 14:54,"",https://emersonpolling.reportablenews.com/pr/april-2022-national-poll-civics-education-may-be-linked-to-trust-in-institutions-biden-approval-holds-at-42,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.6,46.8,
78860,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,4/22/22,4/26/22,,"",,155112,1000,lv,,lv,,4/29/22 10:22,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/04/National-Monthly-April-2022-Release.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,48.0,
78859,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,Live Phone,,4/19/22,4/26/22,,"",,155094,1162,rv,,rv,,4/29/22 10:07,"",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-2022-midterm-elections-bidens-job-performance-april-2022/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,47.0,
78825,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/22/22,4/25/22,,"",,154958,2004,rv,,rv,,4/27/22 09:21,"",https://assets.morningconsult.com/wp-uploads/2022/04/26144616/2204148_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,42.0,
78841,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,4/21/22,4/25/22,,"",,154990,1554,a,,a,,4/27/22 14:14,"",https://poll.qu.edu/poll-release?releaseid=3844,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,44.0,
78841,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,4/21/22,4/25/22,,"",,154991,1409,rv,,rv,,4/27/22 14:14,"",https://poll.qu.edu/images/polling/us/us04272022_regvoter_uoax16.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,45.0,
78812,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,,4/21/22,4/23/22,,"",,154876,750,lv,,lv,,4/25/22 20:37,"",https://amgreatness.com/2022/04/25/insider-advantage-poll-trump-would-beat-biden-47-percent-to-43-percent-if-election-were-held-today/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,51.0,
79001,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,4/20/22,4/23/22,,"",,155723,4410,a,,a,,5/23/22 10:14,"",https://morningconsult.com/2022/05/23/lgbtq-classroom-politics/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,36.0,
78817,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,4/20/22,4/22/22,,"",,154910,1005,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,37.1,
78817,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,4/20/22,4/22/22,,"",,154918,817,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,44.2,42.2,
78814,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,4/19/22,4/22/22,,"",,154926,1605,a,,a,,4/26/22 20:13,"",https://docs.cdn.yougov.com/v4b3724q7j/20220422_yahoo_toplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,34.0,
78814,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,4/19/22,4/22/22,,"",,154927,1187,rv,,rv,,4/26/22 20:13,"",https://docs.cdn.yougov.com/v4b3724q7j/20220422_yahoo_toplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,40.0,
78807,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,4/20/22,4/21/22,,"",,154856,1966,rv,,rv,,4/25/22 09:27,"",https://harvardharrispoll.com/key-results-april/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,50.0,
78798,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,,4/18/22,4/20/22,,"",,154768,1077,lv,,lv,,4/21/22 13:21,"",https://www.thetrafalgargroup.org/news/nat-survey-biden-approval-0422/,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.4,48.1,
78805,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,4/18/22,4/20/22,,"",,154821,1001,lv,,lv,,4/22/22 14:40,"",https://echeloninsights.com/in-the-news/april-22-omnibus-political-update-2/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,47.0,
78805,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,4/18/22,4/20/22,,"",,154822,1001,rv,,rv,,4/22/22 14:40,"",https://echeloninsights.com/in-the-news/april-22-omnibus-political-update-2/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
78782,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/16/22,4/19/22,,"",,154732,1258,rv,,rv,,4/20/22 09:13,"",https://docs.cdn.yougov.com/cx9lo3h9rg/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,38.0,
78783,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,,Online,,4/17/22,4/18/22,,"",,154734,1038,rv,,rv,,4/20/22 09:47,"",https://www.newsnationnow.com/polls/full-report-newsnations-survey-on-covid-19-restrictions-immigration/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.7,40.7,
78803,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Online,,4/15/22,4/18/22,,"",,154814,5846,lv,,lv,,4/22/22 13:25,"",https://www.cygn.al/april-national-voter-trends-panel/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,47.4,
78799,379,POS,1331,Americans for Prosperity,Public Opinion Strategies,260,Public Opinion Strategies,A-,Online,,4/12/22,4/18/22,,"",,154786,1500,rv,,rv,,4/21/22 20:58,"",https://americansforprosperity.org/poll-americans-largely-blame-inflation-and-rising-prices-on-government/,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,51.0,
78778,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/15/22,4/17/22,,"",,154686,2005,rv,,rv,,4/19/22 09:58,"",https://www.politico.com/f/?id=00000180-4017-dd01-afaa-e537b2150000,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,42.0,
78770,399,Rasmussen (Pulse Opinion Research),1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,4/10/22,4/14/22,,"",,154668,2500,lv,,lv,,4/15/22 15:18,"",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_apr15,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,47.0,
78754,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/9/22,4/12/22,,"",,154636,1303,rv,,rv,,4/13/22 15:39,"",https://docs.cdn.yougov.com/3gmmhwtyj0/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,39.0,
78747,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/8/22,4/11/22,,"",,154594,2005,rv,,rv,,4/13/22 08:36,"",https://assets.morningconsult.com/wp-uploads/2022/04/12125341/2204052_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,43.0,
78818,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,4/6/22,4/8/22,,"",,154911,1013,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,40.7,35.9,
78818,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,4/6/22,4/8/22,,"",,154919,814,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,43.1,
78718,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/2/22,4/5/22,,"",,154433,1287,rv,,rv,,4/6/22 10:59,"",https://docs.cdn.yougov.com/bntehkvg1p/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
78710,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/1/22,4/4/22,,"",,154430,2003,rv,,rv,,4/6/22 07:46,"",https://assets.morningconsult.com/wp-uploads/2022/04/05131819/2204008_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,43.0,
78717,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,3/31/22,4/4/22,,"",,154542,1618,a,,a,,4/11/22 12:31,"",https://docs.cdn.yougov.com/8gakggwfjb/20220404_yahoo_toplines%20%282%29.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,36.0,34.0,
78717,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,3/31/22,4/4/22,,"",,154543,1233,rv,,rv,,4/11/22 12:31,"",https://docs.cdn.yougov.com/fxzdwfhegj/20220404_yahoo_tabs.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,41.0,
78723,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,3/31/22,4/4/22,,"",,154460,1436,a,,a,,4/6/22 16:30,"",https://poll.qu.edu/poll-release?releaseid=3842,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,44.0,
78723,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,3/31/22,4/4/22,,"",,154461,1280,rv,,rv,,4/6/22 16:30,"",https://poll.qu.edu/images/polling/us/us04062022_regvoter_ukny76.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,47.0,
78716,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,B/C,Online,,3/29/22,3/31/22,,"",,154431,800,lv,,lv,,4/6/22 07:46,"",https://senopportunity.org/wp-content/uploads/2022/04/2022-03-25-PUBLIC-DECK-National-SOF.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,46.0,
78685,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/26/22,3/29/22,,"",,154278,1313,rv,,rv,,3/30/22 09:06,"",https://docs.cdn.yougov.com/4qdxtvqetg/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,39.0,
78674,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/25/22,3/27/22,,"",,154253,2006,rv,,rv,,3/30/22 08:46,"",https://assets.morningconsult.com/wp-uploads/2022/03/29162021/2203186_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,41.0,
78819,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,3/25/22,3/27/22,,"",,154912,1024,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,37.8,38.4,
78819,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,3/25/22,3/27/22,,"",,154920,839,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,42.3,
78675,1497,co/efficient,"","",co/efficient,514,co/efficient,B/C,Text,,3/25/22,3/25/22,,"",,154171,963,lv,,lv,,3/28/22 20:06,"",https://coefficient.org/wp-content/uploads/2022/03/National-Critical-Issues.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,34.0,40.0,
78679,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,3/23/22,3/24/22,,"",,154203,1990,rv,,rv,,3/29/22 11:16,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/8268fbf4-a318-713b-ed6e-8c25f5df1f41/HHP_March2022_FinalEdited.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,53.0,
78658,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,,Online,,3/21/22,3/22/22,,"",,154071,1086,rv,,rv,,3/24/22 09:31,"",https://www.newsnationnow.com/polls/full-report-newsnation-ukraine-russia-survey/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.31,40.96,
78647,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/19/22,3/22/22,,"",,154021,1270,rv,,rv,,3/23/22 11:19,"",https://docs.cdn.yougov.com/joqdn4nhky/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,39.0,
78669,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,3/18/22,3/22/22,,"",,154161,1000,a,,a,,3/27/22 13:01,"",https://www.nbcnews.com/politics/meet-the-press/bidens-job-approval-falls-lowest-level-presidency-war-inflation-fears-rcna21679,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,46.0,
78662,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,3/17/22,3/22/22,,"",,154104,1000,lv,,lv,,3/24/22 12:51,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/03/National-Monthly-Release-March-2022-.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,48.0,
78634,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/18/22,3/21/22,,"",,154013,2005,rv,,rv,,3/23/22 07:56,"",https://www.politico.com/f/?id=0000017f-b51c-d17b-a1ff-b7dde2e60000,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,41.0,
78641,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,3/18/22,3/21/22,,"",,153946,1050,lv,,lv,,3/22/22 14:48,"",https://echeloninsights.com/in-the-news/march-22-omnibus-political-update/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,45.0,
78641,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,3/18/22,3/21/22,,"",,154039,1050,rv,,rv,,3/23/22 16:10,"",https://echeloninsights.com/in-the-news/march-22-omnibus-political-update/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,44.0,
78649,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Fox News/Beacon Research/Shaw & Co. Research,A,Live Phone,,3/18/22,3/21/22,,"",,154045,1004,rv,,rv,,3/23/22 20:19,"",https://www.foxnews.com/official-polls/fox-news-poll-higher-interest-gives-gop-edge-in-2022-midterms,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,43.0,
78659,1234,U. Massachusetts - Lowell,"","",University of Massachusetts Lowell,355,University of Massachusetts Lowell,B+,Online,,3/15/22,3/21/22,,"",,154072,873,rv,,rv,,3/24/22 09:31,"",https://www.uml.edu/docs/2022-National-Topline-324_tcm18-350201.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,40.0,
78687,1521,Hofstra University,"","",Hofstra University,558,Hofstra University,B/C,Online,,3/11/22,3/21/22,,"",,154280,2000,rv,,rv,,3/30/22 11:55,full data provided by Craig Burnett,https://news.hofstra.edu/2022/03/29/biden-approval-falls-amid-concerns-about-inflation-kalikow-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.63,49.28,
78636,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,,3/18/22,3/20/22,,"",,153918,1023,rv,,rv,,3/22/22 09:31,"",https://emersonpolling.reportablenews.com/pr/national-poll-march-2022-us-voters-report-increased-hardship-as-prices-rise-blame-biden-for-gas-prices,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.8,47.1,
78673,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Online,,3/17/22,3/19/22,,"",,154169,5645,lv,,lv,,3/28/22 19:48,"",https://www.cygn.al/march-national-voter-trends-panel/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.9,46.7,
78646,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,B/C,Online,,3/15/22,3/17/22,,"",,154014,800,lv,,lv,,3/23/22 07:57,"",https://senopportunity.org/wp-content/uploads/2022/03/2022-02-24-PUBLIC-DECK-National-SOF-1.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,47.0,
78596,399,Rasmussen (Pulse Opinion Research),1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,3/13/22,3/17/22,,"",,153729,2500,lv,,lv,,3/18/22 11:12,"",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_mar18,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,50.0,
78844,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,3/12/22,3/14/22,,"",,155017,1000,rv,,rv,,4/27/22 19:51,"",https://www.winningtheissues.org/wp-content/uploads/2022/04/Winning-the-Issues-March-2022-National-Survey.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,45.0,
78580,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/11/22,3/14/22,,"",,153674,2005,rv,,rv,,3/16/22 09:32,"",https://morningconsult.com/2022/03/09/black-voters-midterms-ketanji-brown-jackson-survey/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,43.0,
78574,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,3/10/22,3/14/22,,"",,153593,1623,a,,a,,3/15/22 09:52,"",https://ph.news.yahoo.com/poll-americans-warm-to-bidens-approach-on-russia-and-ukraine-125641393.html,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,36.0,33.0,
78574,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,3/10/22,3/14/22,,"",,153594,1225,rv,,rv,,3/15/22 09:52,"",https://ph.news.yahoo.com/poll-americans-warm-to-bidens-approach-on-russia-and-ukraine-125641393.html,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
78594,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,3/10/22,3/14/22,,"",,153726,809,a,,a,,3/17/22 14:35,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_031722/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,45.0,
78594,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,3/10/22,3/14/22,,"",,153727,746,rv,,rv,,3/17/22 14:36,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_031722/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
78813,961,SocialSphere,1431,Murmuration,SocialSphere,307,SocialSphere,B/C,Online,,3/6/22,3/14/22,,"",,154878,6565,rv,,rv,,4/25/22 20:53,"",https://murmuration.org/static/2022-Murmuration-Benchmark-Poll-Crosstabs.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,41.0,
78577,370,Pew,"","",Pew Research Center,253,Pew Research Center,B/C,Online,,3/7/22,3/13/22,,"",,154141,9021,rv,,rv,,3/24/22 15:01,"",https://www.pewresearch.org/politics/2022/03/24/republicans-more-likely-than-democrats-to-say-partisan-control-of-congress-really-matters/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,43.0,
78820,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,3/9/22,3/11/22,,"",,154913,1009,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,36.5,38.5,
78820,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,3/9/22,3/11/22,,"",,154921,823,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,41.9,44.4,
78576,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,IVR/Live Phone,,3/7/22,3/8/22,,"",,153613,750,lv,,lv,,3/15/22 14:01,"",https://amgreatness.com/2022/03/15/new-poll-biden-in-trouble-with-voters-on-job-approval-inflation-ukraine/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,48.0,
78551,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/5/22,3/8/22,,"",,153521,1227,rv,,rv,,3/9/22 08:35,"",https://docs.cdn.yougov.com/nnyqh3ib1d/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,39.0,
78565,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Online,,3/2/22,3/7/22,,"",,153558,1500,rv,,rv,,3/11/22 09:51,"",https://www.wsj.com/articles/wsj-poll-biden-ukraine-inflation-midterms-11646975533,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,46.0,
78543,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/4/22,3/6/22,,"",,153503,2005,rv,,rv,,3/9/22 08:09,"",https://morningconsult.com/2022/03/09/black-voters-midterms-ketanji-brown-jackson-survey/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,41.0,
78683,1690,"Cor Services, Inc.",1692,Foundation for Government Accountability,Cor Services,688,"Cor Services, Inc.",,IVR,,3/1/22,3/3/22,,"",,154239,524,lv,,lv,,3/29/22 20:17,"",https://excellenceinpolling.com/public_poll/2022-national-quarter-1-tracking-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,43.0,
78521,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/26/22,3/1/22,,"",,153141,1205,rv,,rv,,3/2/22 09:59,"",https://docs.cdn.yougov.com/omtmdczu48/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
78509,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/25/22,2/27/22,,"",,153140,2004,rv,,rv,,3/2/22 09:59,"",https://assets.morningconsult.com/wp-uploads/2022/03/02054309/2202168_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,41.0,
78507,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,2/24/22,2/27/22,,"",,153080,1532,a,,a,,3/1/22 09:33,"",https://docs.cdn.yougov.com/lw90j54t5d/20220228_yahoo_toplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,36.0,33.0,
78507,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,2/24/22,2/27/22,,"",,153081,1169,rv,,rv,,3/1/22 09:33,"",https://www.scribd.com/document/561901701/20220228-yahoo-tabs,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,39.0,
78821,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,2/23/22,2/25/22,,"",,154914,1007,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,38.5,36.7,
78821,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,2/23/22,2/25/22,,"",,154922,811,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,44.5,41.2,
78499,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,2/23/22,2/24/22,,"",,152986,2026,rv,,rv,,2/25/22 21:06,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/a7e91458-499d-d0b4-70c5-192fa4bba67f/HHP_Feb_2022_Final_Deck_002_.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,51.0,
78506,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,,Online,,2/23/22,2/24/22,,"",,153019,1046,rv,,rv,,2/28/22 09:44,"",https://www.newsnationnow.com/polls/voters-doubt-biden-on-all-fronts-newsnation-poll-shows/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.92,41.94,
78517,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,B/C,Online,,2/23/22,2/24/22,,"",,153098,802,lv,,lv,,3/1/22 13:17,"",https://senopportunity.org/wp-content/uploads/2022/02/2022-02-23-PUBLIC-DECK-National-SOF.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,43.0,
78500,1704,ABC/Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,Live Phone,,2/20/22,2/24/22,,"",,152996,904,rv,,rv,,2/27/22 12:57,"",https://www.washingtonpost.com/politics/2022/02/27/biden-post-abc-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,49.0,
